state_0,state_1,state_2,state_3,action_count,next_state_0,next_state_1,next_state_2,next_state_3,rewards
-0.022738153,-0.0006484995,-0.029078985,-0.22833185,0,-0.022751123,-0.19534309,-0.033645622,0.055038553,1
-0.022751123,-0.19534309,-0.033645622,0.055038553,1,-0.026657986,0.00024473382,-0.03254485,-0.24806708,1
-0.026657986,0.00024473382,-0.03254485,-0.24806708,0,-0.02665309,-0.19439767,-0.037506193,0.034175437,1
-0.02665309,-0.19439767,-0.037506193,0.034175437,1,-0.030541044,0.0012414899,-0.036822684,-0.27010116,1
-0.030541044,0.0012414899,-0.036822684,-0.27010116,0,-0.030516215,-0.19333617,-0.042224705,0.010744047,1
-0.030516215,-0.19333617,-0.042224705,0.010744047,1,-0.03438294,0.0023651037,-0.042009827,-0.2949566,1
-0.03438294,0.0023651037,-0.042009827,-0.2949566,0,-0.034335636,-0.19213353,-0.047908958,-0.01581329,1
-0.034335636,-0.19213353,-0.047908958,-0.01581329,0,-0.038178306,-0.38653684,-0.048225224,0.26137725,1
-0.038178306,-0.38653684,-0.048225224,0.26137725,1,-0.045909043,-0.19076085,-0.042997677,-0.04611807,1
-0.045909043,-0.19076085,-0.042997677,-0.04611807,0,-0.04972426,-0.3852407,-0.04392004,0.23269467,1
-0.04972426,-0.3852407,-0.04392004,0.23269467,1,-0.057429075,-0.18951961,-0.039266147,-0.0735122,1
-0.057429075,-0.18951961,-0.039266147,-0.0735122,0,-0.061219465,-0.38405728,-0.040736392,0.2065281,1
-0.061219465,-0.38405728,-0.040736392,0.2065281,1,-0.068900615,-0.18837719,-0.036605828,-0.09872171,1
-0.068900615,-0.18837719,-0.036605828,-0.09872171,0,-0.07266816,-0.3829559,-0.03858026,0.18219113,1
-0.07266816,-0.3829559,-0.03858026,0.18219113,1,-0.08032727,-0.18730375,-0.03493644,-0.1224085,1
-0.08032727,-0.18730375,-0.03493644,-0.1224085,0,-0.08407335,-0.3819082,-0.03738461,0.15905084,1
-0.08407335,-0.3819082,-0.03738461,0.15905084,1,-0.09171151,-0.18627153,-0.034203593,-0.14518766,1
-0.09171151,-0.18627153,-0.034203593,-0.14518766,0,-0.095436946,-0.3808874,-0.03710735,0.13651149,1
-0.095436946,-0.3808874,-0.03710735,0.13651149,1,-0.103054695,-0.18525413,-0.034377117,-0.16764346,1
-0.103054695,-0.18525413,-0.034377117,-0.16764346,0,-0.10675977,-0.37986758,-0.037729986,0.11399935,1
-0.10675977,-0.37986758,-0.037729986,0.11399935,1,-0.11435713,-0.18422587,-0.03545,-0.19034432,1
-0.11435713,-0.18422587,-0.03545,-0.19034432,0,-0.11804164,-0.37882322,-0.039256886,0.09094818,1
-0.11804164,-0.37882322,-0.039256886,0.09094818,1,-0.12561812,-0.18316121,-0.037437923,-0.21385726,1
-0.12561812,-0.18316121,-0.037437923,-0.21385726,0,-0.12928133,-0.37772846,-0.041715067,0.06678494,1
-0.12928133,-0.37772846,-0.041715067,0.06678494,1,-0.1368359,-0.18203405,-0.040379368,-0.238762,1
-0.1368359,-0.18203405,-0.040379368,-0.238762,0,-0.14047658,-0.37655658,-0.04515461,0.04091564,1
-0.14047658,-0.37655658,-0.04515461,0.04091564,1,-0.14800772,-0.18081717,-0.044336297,-0.2656651,1
-0.14800772,-0.18081717,-0.044336297,-0.2656651,0,-0.15162405,-0.37527922,-0.0496496,0.012710681,1
-0.15162405,-0.37527922,-0.0496496,0.012710681,1,-0.15912963,-0.17948169,-0.049395386,-0.29521468,1
-0.15912963,-0.17948169,-0.049395386,-0.29521468,0,-0.16271928,-0.3738659,-0.05529968,-0.018510327,1
-0.16271928,-0.3738659,-0.05529968,-0.018510327,0,-0.1701966,-0.56815296,-0.055669885,0.256225,1
-0.1701966,-0.56815296,-0.055669885,0.256225,1,-0.18155965,-0.37228224,-0.050545387,-0.053484496,1
-0.18155965,-0.37228224,-0.050545387,-0.053484496,0,-0.1890053,-0.5666444,-0.051615074,0.22283234,1
-0.1890053,-0.5666444,-0.051615074,0.22283234,1,-0.20033818,-0.37082413,-0.047158428,-0.08567493,1
-0.20033818,-0.37082413,-0.047158428,-0.08567493,0,-0.20775467,-0.5652395,-0.048871927,0.19176446,1
-0.20775467,-0.5652395,-0.048871927,0.19176446,1,-0.21905945,-0.3694537,-0.04503664,-0.115926206,1
-0.21905945,-0.3694537,-0.04503664,-0.115926206,0,-0.22644854,-0.5639024,-0.047355164,0.16221477,1
-0.22644854,-0.5639024,-0.047355164,0.16221477,1,-0.23772658,-0.3681356,-0.044110868,-0.14502339,1
-0.23772658,-0.3681356,-0.044110868,-0.14502339,0,-0.24508929,-0.562599,-0.047011334,0.13342357,1
-0.24508929,-0.562599,-0.047011334,0.13342357,1,-0.25634128,-0.36683628,-0.044342864,-0.17371233,1
-0.25634128,-0.36683628,-0.044342864,-0.17371233,0,-0.26367798,-0.56129646,-0.04781711,0.1046587,1
-0.26367798,-0.56129646,-0.04781711,0.1046587,1,-0.27490392,-0.36552304,-0.045723937,-0.20271866,1
-0.27490392,-0.36552304,-0.045723937,-0.20271866,0,-0.28221437,-0.5599623,-0.04977831,0.07519719,1
-0.28221437,-0.5599623,-0.04977831,0.07519719,1,-0.29341364,-0.36416334,-0.048274364,-0.23276618,1
-0.29341364,-0.36416334,-0.048274364,-0.23276618,0,-0.3006969,-0.5585635,-0.05292969,0.044307157,1
-0.3006969,-0.5585635,-0.05292969,0.044307157,1,-0.31186816,-0.36272407,-0.052043546,-0.26459464,1
-0.31186816,-0.36272407,-0.052043546,-0.26459464,0,-0.31912264,-0.557066,-0.05733544,0.01122976,1
-0.31912264,-0.557066,-0.05733544,0.01122976,1,-0.33026397,-0.3611707,-0.057110842,-0.2989778,1
-0.33026397,-0.3611707,-0.057110842,-0.2989778,0,-0.33748737,-0.55543405,-0.0630904,-0.024839329,1
-0.33748737,-0.55543405,-0.0630904,-0.024839329,0,-0.34859607,-0.74959713,-0.06358719,0.24728961,1
-0.34859607,-0.74959713,-0.06358719,0.24728961,1,-0.363588,-0.55362743,-0.058641393,-0.06475295,1
-0.363588,-0.55362743,-0.058641393,-0.06475295,0,-0.37466055,-0.7478617,-0.059936453,0.208867,1
-0.37466055,-0.7478617,-0.059936453,0.208867,1,-0.3896178,-0.5519362,-0.055759113,-0.10210428,1
-0.3896178,-0.5519362,-0.055759113,-0.10210428,0,-0.40065652,-0.7462166,-0.0578012,0.17247866,1
-0.40065652,-0.7462166,-0.0578012,0.17247866,1,-0.41558084,-0.55031705,-0.054351624,-0.13786401,1
-0.41558084,-0.55031705,-0.054351624,-0.13786401,0,-0.4265872,-0.7446201,-0.057108905,0.13718867,1
-0.4265872,-0.7446201,-0.057108905,0.13718867,1,-0.4414796,-0.54872864,-0.054365132,-0.17295037,1
-0.4414796,-0.54872864,-0.054365132,-0.17295037,0,-0.45245415,-0.74303204,-0.05782414,0.10209868,1
-0.45245415,-0.74303204,-0.05782414,0.10209868,1,-0.4673148,-0.5471311,-0.055782165,-0.2082524,1
-0.4673148,-0.5471311,-0.055782165,-0.2082524,0,-0.47825742,-0.74141294,-0.059947215,0.06632553,1
-0.47825742,-0.74141294,-0.059947215,0.06632553,1,-0.49308568,-0.545485,-0.058620702,-0.24465235,1
-0.49308568,-0.545485,-0.058620702,-0.24465235,0,-0.50399536,-0.7397228,-0.06351375,0.028979287,1
-0.50399536,-0.7397228,-0.06351375,0.028979287,1,-0.5187898,-0.5437502,-0.06293417,-0.28304735,1
-0.5187898,-0.5437502,-0.06293417,-0.28304735,0,-0.5296648,-0.7379207,-0.06859511,-0.010858644,1
-0.5296648,-0.7379207,-0.06859511,-0.010858644,0,-0.5444233,-0.9319953,-0.06881228,0.25941744,1
-0.5444233,-0.9319953,-0.06881228,0.25941744,1,-0.56306314,-0.7359619,-0.063623935,-0.054151557,1
-0.56306314,-0.7359619,-0.063623935,-0.054151557,0,-0.5777824,-0.9301166,-0.06470697,0.21779843,1
-0.5777824,-0.9301166,-0.06470697,0.21779843,1,-0.5963847,-0.73413223,-0.060351,-0.094573535,1
-0.5963847,-0.73413223,-0.060351,-0.094573535,0,-0.61106735,-0.9283396,-0.062242467,0.17847472,1
-0.61106735,-0.9283396,-0.062242467,0.17847472,1,-0.62963414,-0.7323847,-0.058672976,-0.1331759,1
-0.62963414,-0.7323847,-0.058672976,-0.1331759,0,-0.64428186,-0.9266193,-0.06133649,0.14043465,1
-0.64428186,-0.9266193,-0.06133649,0.14043465,1,-0.66281426,-0.7306749,-0.058527797,-0.17095079,1
-0.66281426,-0.7306749,-0.058527797,-0.17095079,0,-0.67742777,-0.92491245,-0.061946813,0.10270928,1
-0.67742777,-0.92491245,-0.061946813,0.10270928,1,-0.695926,-0.7289599,-0.05989263,-0.2088564,1
-0.695926,-0.7289599,-0.05989263,-0.2088564,0,-0.7105052,-0.92317665,-0.064069755,0.06434836,1
-0.7105052,-0.92317665,-0.064069755,0.06434836,1,-0.72896874,-0.7271974,-0.06278279,-0.24784099,1
-0.72896874,-0.7271974,-0.06278279,-0.24784099,0,-0.7435127,-0.92136914,-0.067739606,0.024396796,1
-0.7435127,-0.92136914,-0.067739606,0.024396796,1,-0.76194006,-0.7253444,-0.067251675,-0.28886613,1
-0.76194006,-0.7253444,-0.067251675,-0.28886613,0,-0.77644694,-0.9194461,-0.073029,-0.018128833,1
-0.77644694,-0.9194461,-0.073029,-0.018128833,0,-0.79483587,-1.1134489,-0.07339157,0.25064823,1
-0.79483587,-1.1134489,-0.07339157,0.25064823,1,-0.8171048,-0.9173598,-0.068378605,-0.06425134,1
-0.8171048,-0.9173598,-0.068378605,-0.06425134,0,-0.835452,-1.1114382,-0.06966364,0.2060982,1
-0.835452,-1.1114382,-0.06966364,0.2060982,1,-0.8576808,-0.91539276,-0.06554167,-0.107721195,1
-0.8576808,-0.91539276,-0.06554167,-0.107721195,0,-0.87598866,-1.1095172,-0.067696095,0.16358487,1
-0.87598866,-1.1095172,-0.067696095,0.16358487,1,-0.898179,-0.91349477,-0.064424396,-0.14966278,1
-0.898179,-0.91349477,-0.064424396,-0.14966278,0,-0.9164489,-1.1076379,-0.06741765,0.12202006,1
-0.9164489,-1.1076379,-0.06741765,0.12202006,1,-0.9386017,-0.91161805,-0.06497725,-0.1911475,1
-0.9386017,-0.91161805,-0.06497725,-0.1911475,0,-0.956834,-1.1057532,-0.0688002,0.0803508,1
-0.956834,-1.1057532,-0.0688002,0.0803508,1,-0.97894907,-0.9097159,-0.06719319,-0.2332208,1
-0.97894907,-0.9097159,-0.06719319,-0.2332208,0,-0.9971434,-1.1038166,-0.0718576,0.03753336,1
-0.9971434,-1.1038166,-0.0718576,0.03753336,1,-1.0192198,-0.9077417,-0.07110693,-0.27692795,1
-1.0192198,-0.9077417,-0.07110693,-0.27692795,0,-1.0373746,-1.101781,-0.07664549,-0.0074924026,1
-1.0373746,-1.101781,-0.07664549,-0.0074924026,0,-1.0594102,-1.2957247,-0.07679534,0.26005757,1
-1.0594102,-1.2957247,-0.07679534,0.26005757,1,-1.0853246,-1.0995953,-0.071594186,-0.055825174,1
-1.0853246,-1.0995953,-0.071594186,-0.055825174,0,-1.1073166,-1.2936217,-0.07271069,0.21343793,1
-1.1073166,-1.2936217,-0.07271069,0.21343793,1,-1.133189,-1.0975395,-0.068441935,-0.1012662,1
-1.133189,-1.0975395,-0.068441935,-0.1012662,0,-1.1551398,-1.2916173,-0.070467256,0.16906258,1
-1.1551398,-1.2916173,-0.070467256,0.16906258,1,-1.1809721,-1.0955611,-0.067086,-0.14499198,1
-1.1809721,-1.0955611,-0.067086,-0.14499198,0,-1.2028834,-1.2896614,-0.069985844,0.125795,1
-1.2028834,-1.2896614,-0.069985844,0.125795,1,-1.2286766,-1.0936102,-0.06746995,-0.18812086,1
-1.2286766,-1.0936102,-0.06746995,-0.18812086,0,-1.2505488,-1.2877053,-0.07123236,0.08253817,1
-1.2505488,-1.2877053,-0.07123236,0.08253817,1,-1.2763029,-1.0916383,-0.0695816,-0.23174101,1
-1.2763029,-1.0916383,-0.0695816,-0.23174101,0,-1.2981356,-1.2857006,-0.07421642,0.03820752,1
-1.2981356,-1.2857006,-0.07421642,0.03820752,1,-1.3238497,-1.0895972,-0.07345227,-0.27693748,1
-1.3238497,-1.0895972,-0.07345227,-0.27693748,0,-1.3456416,-1.2835985,-0.07899102,-0.008295639,1
-1.3456416,-1.2835985,-0.07899102,-0.008295639,0,-1.3713136,-1.477504,-0.07915693,0.2584564,1
-1.3713136,-1.477504,-0.07915693,0.2584564,1,-1.4008636,-1.2813464,-0.073987804,-0.058106415,1
-1.4008636,-1.2813464,-0.073987804,-0.058106415,0,-1.4264907,-1.4753339,-0.07514993,0.21034604,1
-1.4264907,-1.4753339,-0.07514993,0.21034604,1,-1.4559973,-1.2792224,-0.07094301,-0.10506427,1
-1.4559973,-1.2792224,-0.07094301,-0.10506427,0,-1.4815817,-1.4732597,-0.07304429,0.16441989,1
-1.4815817,-1.4732597,-0.07304429,0.16441989,1,-1.5110469,-1.2771723,-0.0697559,-0.15038289,1
-1.5110469,-1.2771723,-0.0697559,-0.15038289,0,-1.5365903,-1.4712297,-0.072763555,0.11950361,1
-1.5365903,-1.4712297,-0.072763555,0.11950361,1,-1.566015,-1.2751447,-0.07037348,-0.19521916,1
-1.566015,-1.2751447,-0.07037348,-0.19521916,0,-1.5915179,-1.4691931,-0.07427787,0.0744603,1
-1.5915179,-1.4691931,-0.07427787,0.0744603,1,-1.6209017,-1.2730892,-0.07278866,-0.24070203,1
-1.6209017,-1.2730892,-0.07278866,-0.24070203,0,-1.6463635,-1.4671,-0.0776027,0.028162556,1
-1.6463635,-1.4671,-0.0776027,0.028162556,1,-1.6757056,-1.2709559,-0.07703945,-0.28796044,1
-1.6757056,-1.2709559,-0.07703945,-0.28796044,0,-1.7011247,-1.4648995,-0.08279866,-0.020535076,1
-1.7011247,-1.4648995,-0.08279866,-0.020535076,0,-1.7304226,-1.6587424,-0.08320936,0.24491821,1
-1.7304226,-1.6587424,-0.08320936,0.24491821,1,-1.7635975,-1.4625367,-0.078311,-0.07280748,1
-1.7635975,-1.4625367,-0.078311,-0.07280748,0,-1.7928482,-1.6564537,-0.079767145,0.19417667,1
-1.7928482,-1.6564537,-0.079767145,0.19417667,1,-1.8259773,-1.4602867,-0.07588361,-0.122564904,1
-1.8259773,-1.4602867,-0.07588361,-0.122564904,0,-1.855183,-1.6542441,-0.07833491,0.14524555,1
-1.855183,-1.6542441,-0.07833491,0.14524555,1,-1.8882679,-1.4580928,-0.07543,-0.17108603,1
-1.8882679,-1.4580928,-0.07543,-0.17108603,0,-1.9174298,-1.6520586,-0.07885172,0.096880004,1
-1.9174298,-1.6520586,-0.07885172,0.096880004,1,-1.9504709,-1.4559003,-0.076914124,-0.21960165,1
-1.9504709,-1.4559003,-0.076914124,-0.21960165,0,-1.9795889,-1.6498433,-0.08130615,0.047862418,1
-1.9795889,-1.6498433,-0.08130615,0.047862418,1,-2.0125859,-1.4536554,-0.0803489,-0.26932508,1
-2.0125859,-1.4536554,-0.0803489,-0.26932508,0,-2.0416589,-1.6475441,-0.08573541,-0.0030272508,1
-2.0416589,-1.6475441,-0.08573541,-0.0030272508,0,-2.0746098,-1.8413386,-0.085795954,0.26142132,1
-2.0746098,-1.8413386,-0.085795954,0.26142132,1,-2.1114366,-1.6451035,-0.080567524,-0.057041883,1
-2.1114366,-1.6451035,-0.080567524,-0.057041883,0,-2.1443386,-1.8389833,-0.081708364,0.2091733,1
-2.1443386,-1.8389833,-0.081708364,0.2091733,1,-2.1811182,-1.6427938,-0.0775249,-0.10812459,1
-2.1811182,-1.6427938,-0.0775249,-0.10812459,0,-2.2139742,-1.8367242,-0.07968739,0.15912771,1
-2.2139742,-1.8367242,-0.07968739,0.15912771,1,-2.2507086,-1.6405572,-0.076504834,-0.15759237,1
-2.2507086,-1.6405572,-0.076504834,-0.15759237,0,-2.2835197,-1.8345051,-0.07965668,0.11000816,1
-2.2835197,-1.8345051,-0.07965668,0.11000816,1,-2.32021,-1.6383374,-0.07745652,-0.20670465,1
-2.32021,-1.6383374,-0.07745652,-0.20670465,0,-2.3529766,-1.8322712,-0.081590615,0.060574424,1
-2.3529766,-1.8322712,-0.081590615,0.060574424,1,-2.389622,-1.63608,-0.08037912,-0.2566945,1
-2.389622,-1.63608,-0.08037912,-0.2566945,0,0.017830463,-0.021200247,0.04632354,0.036223207,1
0.017830463,-0.021200247,0.04632354,0.036223207,1,0.017406458,0.17322786,0.047048002,-0.24149184,1
0.017406458,0.17322786,0.047048002,-0.24149184,0,0.020871015,-0.022533474,0.042218167,0.06565224,1
0.020871015,-0.022533474,0.042218167,0.06565224,1,0.020420346,0.17195855,0.043531213,-0.2134174,1
0.020420346,0.17195855,0.043531213,-0.2134174,0,0.023859518,-0.023757856,0.039262865,0.09267324,1
0.023859518,-0.023757856,0.039262865,0.09267324,1,0.02338436,0.17077999,0.041116327,-0.18736832,1
0.02338436,0.17077999,0.041116327,-0.18736832,0,0.02679996,-0.024905372,0.03736896,0.11799644,1
0.02679996,-0.024905372,0.03736896,0.11799644,1,0.026301853,0.16966179,0.03972889,-0.16266663,1
0.026301853,0.16966179,0.03972889,-0.16266663,0,0.029695088,-0.026005723,0.036475558,0.14228025,1
0.029695088,-0.026005723,0.036475558,0.14228025,1,0.029174974,0.16857536,0.039321166,-0.1386758,1
0.029174974,0.16857536,0.039321166,-0.1386758,0,0.032546483,-0.027087064,0.03654765,0.16614842,1
0.032546483,-0.027087064,0.03654765,0.16614842,1,0.03200474,0.16749318,0.039870616,-0.11478441,1
0.03200474,0.16749318,0.039870616,-0.11478441,0,0.035354603,-0.028176708,0.03757493,0.19020602,1
0.035354603,-0.028176708,0.03757493,0.19020602,1,0.03479107,0.16638811,0.04137905,-0.09039077,1
0.03479107,0.16638811,0.04137905,-0.09039077,0,0.03811883,-0.02930177,0.039571233,0.21505475,1
0.03811883,-0.02930177,0.039571233,0.21505475,1,0.037532795,0.16523278,0.043872327,-0.064887725,1
0.037532795,0.16523278,0.043872327,-0.064887725,0,0.04083745,-0.03048984,0.042574573,0.24130802,1
0.04083745,-0.03048984,0.042574573,0.24130802,1,0.040227655,0.1639989,0.047400735,-0.037647597,1
0.040227655,0.1639989,0.047400735,-0.037647597,0,0.043507632,-0.031769596,0.046647783,0.26960593,1
0.043507632,-0.031769596,0.046647783,0.26960593,1,0.042872243,0.1626567,0.0520399,-0.008006797,1
0.042872243,0.1626567,0.0520399,-0.008006797,0,0.046125375,-0.03317146,0.051879764,0.3006306,1
0.046125375,-0.03317146,0.051879764,0.3006306,1,0.045461945,0.16117413,0.05789238,0.024750264,1
0.045461945,0.16117413,0.05789238,0.024750264,1,0.048685428,0.3554201,0.058387384,-0.24911974,1
0.048685428,0.3554201,0.058387384,-0.24911974,0,0.05579383,0.15951505,0.053404987,0.06139324,1
0.05579383,0.15951505,0.053404987,0.06139324,1,0.05898413,0.35383224,0.054632854,-0.21397337,1
0.05898413,0.35383224,0.054632854,-0.21397337,0,0.066060774,0.1579735,0.050353386,0.09543046,1
0.066060774,0.1579735,0.050353386,0.09543046,1,0.069220245,0.35233894,0.052261993,-0.18095054,1
0.069220245,0.35233894,0.052261993,-0.18095054,0,0.07626703,0.15650962,0.04864298,0.12775043,1
0.07626703,0.15650962,0.04864298,0.12775043,1,0.07939722,0.3509022,0.05119799,-0.14919814,1
0.07939722,0.3509022,0.05119799,-0.14919814,0,0.08641526,0.15508592,0.04821403,0.15918703,1
0.08641526,0.15508592,0.04821403,0.15918703,1,0.08951698,0.34948564,0.05139777,-0.11790424,1
0.08951698,0.34948564,0.05139777,-0.11790424,0,0.09650669,0.15366638,0.049039684,0.19054104,1
0.09650669,0.15366638,0.049039684,0.19054104,1,0.09958002,0.34805372,0.052850507,-0.08627752,1
0.09958002,0.34805372,0.052850507,-0.08627752,0,0.1065411,0.15221559,0.051124956,0.22260031,1
0.1065411,0.15221559,0.051124956,0.22260031,1,0.109585404,0.34657094,0.05557696,-0.053527612,1
0.109585404,0.34657094,0.05557696,-0.053527612,0,0.11651683,0.15069796,0.05450641,0.25615945,1
0.11651683,0.15069796,0.05450641,0.25615945,1,0.11953078,0.34500104,0.059629597,-0.018845396,1
0.11953078,0.34500104,0.059629597,-0.018845396,0,0.12643081,0.14907688,0.05925269,0.29203925,1
0.12643081,0.14907688,0.05925269,0.29203925,1,0.12941234,0.34330612,0.06509347,0.018616738,1
0.12941234,0.34330612,0.06509347,0.018616738,1,0.13627847,0.5374371,0.06546581,-0.25283903,1
0.13627847,0.5374371,0.06546581,-0.25283903,0,0.14702721,0.3414444,0.060409028,0.05975344,1
0.14702721,0.3414444,0.060409028,0.05975344,1,0.1538561,0.53565055,0.061604097,-0.21327491,1
0.1538561,0.53565055,0.061604097,-0.21327491,0,0.16456911,0.3397044,0.0573386,0.098186895,1
0.16456911,0.3397044,0.0573386,0.098186895,1,0.17136319,0.5339597,0.059302337,-0.17586887,1
0.17136319,0.5339597,0.059302337,-0.17586887,0,0.18204239,0.3380414,0.05578496,0.13491665,1
0.18204239,0.3380414,0.05578496,0.13491665,1,0.18880321,0.53232175,0.05848329,-0.1396583,1
0.18880321,0.53232175,0.05848329,-0.1396583,0,0.19944966,0.33641306,0.055690125,0.1708866,1
0.19944966,0.33641306,0.055690125,0.1708866,1,0.20617792,0.53069556,0.05910786,-0.103720866,1
0.20617792,0.53069556,0.05910786,-0.103720866,0,0.21679182,0.33477852,0.057033442,0.20700906,1
0.21679182,0.33477852,0.057033442,0.20700906,1,0.22348739,0.5290405,0.06117362,-0.067151375,1
0.22348739,0.5290405,0.06117362,-0.067151375,0,0.2340682,0.33309725,0.059830595,0.24418752,1
0.2340682,0.33309725,0.059830595,0.24418752,1,0.24073015,0.52731586,0.06471434,-0.029039405,1
0.24073015,0.52731586,0.06471434,-0.029039405,0,0.25127646,0.33132842,0.064133555,0.2833391,1
0.25127646,0.33132842,0.064133555,0.2833391,1,0.25790304,0.5254798,0.06980034,0.011553119,1
0.25790304,0.5254798,0.06980034,0.011553119,1,0.26841262,0.71953493,0.070031404,-0.2583161,1
0.26841262,0.71953493,0.070031404,-0.2583161,0,0.28280333,0.5234867,0.06486508,0.05560783,1
0.28280333,0.5234867,0.06486508,0.05560783,1,0.29327306,0.7176215,0.06597724,-0.21592502,1
0.29327306,0.7176215,0.06597724,-0.21592502,0,0.3076255,0.5216214,0.061658736,0.09681868,1
0.3076255,0.5216214,0.061658736,0.09681868,1,0.31805792,0.7158079,0.06359511,-0.17579141,1
0.31805792,0.7158079,0.06359511,-0.17579141,0,0.33237407,0.51983625,0.06007928,0.13625628,1
0.33237407,0.51983625,0.06007928,0.13625628,1,0.3427708,0.7140485,0.06280441,-0.13688381,1
0.3427708,0.7140485,0.06280441,-0.13688381,0,0.35705176,0.51808584,0.06006673,0.17493302,1
0.35705176,0.51808584,0.06006673,0.17493302,1,0.3674135,0.712299,0.06356539,-0.09821234,1
0.3674135,0.712299,0.06356539,-0.09821234,0,0.38165948,0.5163263,0.061601143,0.21382862,1
0.38165948,0.5163263,0.061601143,0.21382862,1,0.39198598,0.7105159,0.06587771,-0.05880405,1
0.39198598,0.7105159,0.06587771,-0.05880405,0,0.40619633,0.5145143,0.06470164,0.2539147,1
0.40619633,0.5145143,0.06470164,0.2539147,1,0.4164866,0.7086556,0.06977993,-0.017678903,1
0.4164866,0.7086556,0.06977993,-0.017678903,0,0.4306597,0.5126059,0.06942635,0.2961786,1
0.4306597,0.5126059,0.06942635,0.2961786,1,0.44091183,0.706673,0.07534993,0.026174238,1
0.44091183,0.706673,0.07534993,0.026174238,1,0.45504528,0.90063804,0.07587341,-0.24181584,1
0.45504528,0.90063804,0.07587341,-0.24181584,0,0.47305804,0.7045189,0.07103709,0.073801905,1
0.47305804,0.7045189,0.07103709,0.073801905,1,0.48714843,0.8985543,0.07251313,-0.19564986,1
0.48714843,0.8985543,0.07251313,-0.19564986,0,0.5051195,0.7024741,0.06860013,0.118997745,1
0.5051195,0.7024741,0.06860013,0.118997745,1,0.519169,0.8965495,0.07098009,-0.15127806,1
0.519169,0.8965495,0.07098009,-0.15127806,0,0.5371,0.7004868,0.067954525,0.16292617,1
0.5371,0.7004868,0.067954525,0.16292617,1,0.55110973,0.89457345,0.07121305,-0.10756864,1
0.55110973,0.89457345,0.07121305,-0.10756864,0,0.5690012,0.6985071,0.069061674,0.20670444,1
0.5690012,0.6985071,0.069061674,0.20670444,1,0.58297133,0.892577,0.07319576,-0.06341849,1
0.58297133,0.892577,0.07319576,-0.06341849,0,0.60082287,0.69648606,0.0719274,0.25143066,1
0.60082287,0.69648606,0.0719274,0.25143066,1,0.6147526,0.89051116,0.07695601,-0.017726008,1
0.6147526,0.89051116,0.07695601,-0.017726008,0,0.6325628,0.69437474,0.07660149,0.29821062,1
